monto_pesos,hora_dia,distancia_residencia_km,ingreso_mensual_pesos,fraude
204057.0,23,5.76,4134149.0,0
137008.0,9,1.61,4614043.0,0
49101.0,21,3.51,971619.0,0
53975.0,12,4.06,3394694.0,0
2116786.0,8,21.61,5840098.0,0
83190.0,12,2.43,4356583.0,0
82861.0,17,18.48,12102083.0,0
43270.0,14,1.25,1875326.0,0
84016.0,22,2.68,1395341.0,0
151239.0,14,8.75,4651994.0,0
39579.0,16,1.44,6649766.0,0
71690.0,18,2.37,1567130.0,0
48918.0,16,3.05,2877142.0,0
109114.0,10,10.08,3211092.0,0
117447.0,14,4.31,3564189.0,0
584263.0,20,19.78,5766085.0,0
445534.0,11,15.62,10777817.0,0
18895.0,10,7.44,2016975.0,0
189817.0,5,4.53,2343169.0,0
62574.0,7,2.62,1184048.0,0
85731.0,9,30.05,4373966.0,0
59148.0,6,9.84,1467571.0,0
133103.0,13,11.04,3010420.0,0
114256.0,16,13.06,3650722.0,0
75885.0,12,4.42,6002462.0,0
119275.0,16,5.67,2718123.0,0
34655.0,17,8.42,2118818.0,0
159769.0,8,6.7,1941558.0,0
126091.0,15,9.59,4912250.0,0
462411.0,7,17.61,2298328.0,0
84277.0,12,5.0,2891198.0,0
292539.0,17,8.62,4325836.0,0
90351.0,11,10.74,5878041.0,0
131091.0,11,16.55,5420509.0,0
118565.0,11,12.16,1251783.0,0
19021.0,20,4.63,1501189.0,0
55199.0,15,20.67,3434813.0,0
88574.0,15,4.33,3888808.0,0
75561.0,18,5.48,3275340.0,0
507285.0,16,5.52,5903917.0,0
269123.0,16,1.74,6749227.0,0
41042.0,15,4.36,2681529.0,0
55619.0,9,7.81,3103155.0,0
217035.0,18,11.88,5213865.0,0
234309.0,8,3.45,4600133.0,0
11453.0,17,10.66,1577962.0,0
11319.0,8,6.11,1336093.0,0
16129.0,13,5.07,1021593.0,0
92861.0,8,3.7,2774764.0,0
33262.0,17,1.89,1993776.0,0
10849.0,15,10.27,1893896.0,0
26879.0,20,8.82,1161080.0,0
33329.0,10,3.91,2702820.0,0
33728.0,14,5.14,1178162.0,1
28650.0,9,8.1,1429774.0,0
35508.0,12,3.48,2269698.0,0
84510.0,14,17.27,3618138.0,0
46770.0,21,2.1,2830268.0,0
124823.0,7,4.23,4100586.0,0
74438.0,11,5.16,2672964.0,0
159252.0,8,6.54,2183692.0,0
49249.0,11,10.76,2305776.0,0
29912.0,0,8.73,1667516.0,0
62041.0,8,9.66,2817025.0,0
31770.0,22,12.99,5389026.0,0
47565.0,8,4.2,4196315.0,0
913715.0,4,20.26,4153373.0,0
58490.0,13,2.11,3420425.0,0
241506.0,19,3.43,3148032.0,0
63112.0,12,5.85,2927511.0,0
76631.0,19,9.85,1513567.0,0
32209.0,13,7.13,1475715.0,0
153598.0,11,10.77,1626538.0,0
166265.0,18,23.37,4663139.0,0
38412.0,11,1.64,1942950.0,0
43691.0,5,3.33,3934527.0,0
19014.0,12,4.96,1460159.0,0
7988.0,9,21.65,2370500.0,0
68397.0,7,6.39,1602529.0,0
84772.0,9,4.28,4060091.0,0
53115.0,7,6.1,8285725.0,0
38729.0,10,1.71,1386302.0,0
44934.0,14,1.86,3254815.0,0
42800.0,15,6.57,1745452.0,0
24141.0,20,13.53,4114952.0,0
76829.0,7,20.18,7052702.0,0
67093.0,10,12.17,2070780.0,0
47655.0,12,25.83,4855014.0,0
41298.0,20,4.31,2606418.0,0
17795.0,10,7.47,1856136.0,0
255702.0,13,0.66,2243300.0,0
138595.0,9,12.97,5344037.0,0
47660.0,22,5.02,3542886.0,0
47410.0,15,2.84,2679730.0,0
55939.0,13,6.42,2547960.0,0
35782.0,12,8.52,1982092.0,0
526875.0,19,5.18,4038042.0,0
28211.0,23,1.18,9364684.0,0
44283.0,16,12.4,2557796.0,0
34472.0,14,4.49,1570961.0,0
450822.0,21,5.29,3480765.0,0
184378.0,22,1.95,3793699.0,0
317196.0,8,13.96,5149894.0,0
28234.0,19,7.74,1426139.0,0
41241.0,17,9.74,3316257.0,0
35807.0,17,24.24,1745120.0,0
86657.0,14,4.01,6092652.0,0
321950.0,21,16.11,4300154.0,0
58237.0,15,1.48,2527400.0,0
24995.0,14,1.79,1419684.0,0
246247.0,18,2.35,8205691.0,0
117428.0,6,8.54,2587641.0,0
186426.0,12,3.2,4679624.0,0
9600.0,17,11.28,956806.0,0
16081.0,6,7.54,3030470.0,0
175809.0,10,10.67,4351714.0,0
9989.0,13,6.74,900000.0,0
1064211.0,17,4.58,3280234.0,1
216648.0,15,9.08,5745892.0,0
37609.0,18,2.16,1228875.0,1
25588.0,22,2.64,2613172.0,0
284527.0,15,4.6,2310578.0,0
32772.0,15,11.43,1973012.0,0
13972.0,10,6.7,1976162.0,0
85144.0,19,4.83,1696179.0,0
90387.0,0,11.32,1822300.0,0
57358.0,15,2.71,2704878.0,0
44651.0,6,1.84,2925493.0,0
47086.0,14,8.35,1326067.0,0
16926.0,18,13.17,1999698.0,0
333361.0,21,3.32,2960599.0,0
220823.0,11,14.01,5462455.0,0
601814.0,17,6.99,5497424.0,0
34299.0,6,7.7,2756751.0,0
143618.0,18,7.61,2984831.0,0
40659.0,21,4.27,1270451.0,0
71010.0,19,4.06,2919967.0,0
16289.0,16,6.7,976732.0,0
90770.0,13,6.39,2257539.0,0
24480.0,10,4.38,1349312.0,0
31183.0,10,8.71,1830463.0,0
75901.0,9,17.07,3018878.0,0
65217.0,10,17.74,3136582.0,0
477062.0,13,4.91,5623871.0,0
86882.0,17,8.09,3157944.0,0
197663.0,16,2.14,2101174.0,0
80803.0,18,8.9,3979897.0,0
9514.0,16,2.66,1102857.0,0
406142.0,17,6.99,7081842.0,0
15159.0,14,17.99,900000.0,0
34232.0,10,8.03,4020812.0,0
874183.0,16,3.16,3764325.0,0
77215.0,22,13.17,2015320.0,0
31181.0,19,16.21,2172879.0,0
39895.0,10,2.57,1217673.0,0
247037.0,15,3.77,2952910.0,0
150582.0,9,33.75,3749538.0,0
94048.0,11,14.57,2059424.0,0
82525.0,14,5.47,3519205.0,0
674830.0,23,8.92,4058434.0,0
29495.0,21,7.81,1817816.0,0
123314.0,1,5.9,4450202.0,0
221365.0,19,30.41,3579721.0,0
208278.0,21,10.74,2894227.0,0
54062.0,18,1.44,4249972.0,0
234711.0,10,26.51,3302969.0,0
206129.0,14,17.04,1863631.0,0
15320.0,15,6.14,1948784.0,0
32082.0,14,4.88,3146325.0,0
20990.0,9,10.46,5112991.0,0
413454.0,11,13.66,3069047.0,0
46248.0,18,5.24,2238424.0,0
251182.0,10,6.24,2844231.0,0
23594.0,9,4.76,1454949.0,0
266561.0,9,6.68,5217651.0,0
104237.0,16,11.58,6046238.0,0
142538.0,21,18.42,6948684.0,0
237724.0,9,9.05,4520805.0,0
42893.0,12,7.55,1912053.0,1
50912.0,10,0.1,2578908.0,0
61150.0,10,11.74,2226349.0,0
53396.0,0,4.53,3505061.0,0
502370.0,19,20.31,5794918.0,0
16398.0,10,6.7,900000.0,0
54607.0,16,4.91,3461388.0,0
19402.0,20,18.88,3169644.0,0
96938.0,12,1.78,3222899.0,0
194245.0,7,8.81,3979192.0,0
143752.0,21,24.93,1714523.0,0
13410.0,20,5.9,4624980.0,0
145437.0,8,2.69,3294814.0,0
294120.0,11,3.5,2470695.0,0
121526.0,18,2.81,2793526.0,0
112051.0,8,4.26,2180933.0,0
110674.0,13,0.56,2902917.0,0
54829.0,14,4.48,3802577.0,0
57093.0,11,16.11,1369615.0,0
62537.0,18,4.08,2286899.0,0
55558.0,14,2.41,2139076.0,0
24598.0,18,0.13,2709869.0,0
95092.0,16,6.95,2365141.0,0
98888.0,12,13.49,1053081.0,0
74307.0,8,11.45,3559265.0,0
222014.0,15,8.94,5299191.0,0
46483.0,11,7.77,1883823.0,0
59282.0,13,3.82,3019360.0,0
5000.0,8,16.87,1893337.0,0
43093.0,17,12.68,3078062.0,0
86385.0,18,10.22,2457505.0,0
160736.0,22,19.38,5026529.0,0
61287.0,15,11.83,2037859.0,0
58454.0,9,7.71,3923151.0,0
37993.0,20,6.63,1865073.0,0
67480.0,1,1.37,2058636.0,0
453135.0,12,3.22,2932795.0,0
18923.0,12,1.66,1132478.0,0
19381.0,14,0.21,1703064.0,0
60798.0,11,0.32,4343662.0,0
38183.0,12,30.1,1898793.0,0
39047.0,15,8.82,1323295.0,0
20026.0,14,7.01,1259853.0,0
178238.0,1,1.76,2883665.0,0
11911.0,8,3.54,2031807.0,0
32417.0,4,3.27,2832459.0,0
35162.0,21,11.64,900000.0,0
90605.0,10,0.94,1774281.0,0
8279.0,19,7.05,1791229.0,0
1150976.0,14,4.11,4139095.0,0
83624.0,14,1.6,4431410.0,0
136722.0,9,18.32,3922525.0,0
5000.0,7,7.64,910743.0,0
22296.0,13,16.19,4335499.0,0
72498.0,9,2.68,5261494.0,0
20381.0,22,6.69,1760700.0,0
646064.0,17,5.27,3170172.0,0
49034.0,7,7.2,3433577.0,1
26469.0,11,6.09,2168450.0,0
60479.0,16,8.14,2920217.0,0
71892.0,16,8.93,1748199.0,0
1178390.0,15,5.16,2964909.0,0
89041.0,21,15.12,2534117.0,0
99431.0,6,22.7,3149737.0,0
141129.0,19,5.77,7688194.0,0
15472.0,14,7.12,1527560.0,0
187600.0,18,4.47,5224179.0,0
46197.0,7,3.71,2876488.0,0
272017.0,8,2.57,2755228.0,0
78036.0,18,10.54,900000.0,0
109688.0,16,4.82,4667508.0,0
66166.0,10,12.59,1449233.0,0
16526.0,12,6.33,1630858.0,0
1080699.0,17,7.29,2359873.0,0
286020.0,17,3.65,2291303.0,0
29032.0,16,21.84,1703335.0,0
91791.0,21,5.07,6088235.0,0
78916.0,19,5.93,3966118.0,0
26147.0,14,12.16,10332950.0,0
23049.0,18,5.93,1829113.0,0
23280.0,17,8.18,1786521.0,0
180824.0,14,5.64,8128715.0,0
65726.0,9,12.18,1377226.0,0
33820.0,15,3.27,3230192.0,0
15421.0,15,6.7,2348474.0,0
210327.0,9,16.04,2409755.0,0
60793.0,17,15.88,1277846.0,0
128882.0,17,5.28,1916691.0,0
118670.0,18,3.79,8186145.0,0
124923.0,14,3.5,3049153.0,0
22177.0,21,4.14,6416718.0,0
13587.0,9,8.77,1978069.0,0
75182.0,20,11.09,3021345.0,0
332005.0,9,15.1,4006821.0,0
66661.0,11,7.96,3975319.0,0
78619.0,7,1.22,2529381.0,1
80939.0,10,7.36,2914527.0,0
302271.0,6,25.09,5125400.0,0
311611.0,14,3.3,3351968.0,0
20397.0,12,2.95,1060430.0,0
37061.0,14,6.7,2010126.0,0
15262.0,17,2.27,1530010.0,0
59696.0,8,17.68,1107053.0,0
111662.0,20,9.11,4383065.0,0
37896.0,10,5.8,5067295.0,0
17319.0,14,6.09,1839316.0,0
95196.0,21,9.05,2361072.0,0
1369985.0,10,15.86,8355869.0,0
26401.0,18,3.18,2578508.0,0
43856.0,21,4.05,2681855.0,0
65822.0,17,5.16,3340023.0,0
135927.0,20,6.76,5760682.0,0
95472.0,22,6.7,3710590.0,0
118736.0,9,6.76,5078428.0,0
15433.0,18,13.02,1655873.0,0
130016.0,6,16.35,4528038.0,0
14366.0,10,2.08,2690459.0,0
268493.0,7,3.41,1813032.0,0
38620.0,18,5.5,3824362.0,0
159405.0,9,13.58,11407825.0,0
85855.0,12,9.33,3183263.0,0
274385.0,0,22.34,4985977.0,0
31417.0,15,17.83,2445670.0,0
31021.0,14,6.7,1205406.0,0
457137.0,16,18.26,3820144.0,0
17488.0,16,9.83,1625193.0,0
51299.0,7,25.43,2501119.0,0
301898.0,13,1.57,8325012.0,0
20304.0,17,3.25,1051083.0,0
93500.0,17,7.1,3448858.0,0
36898.0,16,2.39,3755743.0,0
165895.0,21,9.22,3378764.0,0
36279.0,15,10.44,2051449.0,0
70527.0,18,12.45,3139177.0,0
43398.0,12,3.63,1677517.0,0
135398.0,13,5.75,6641888.0,0
377261.0,5,4.62,3096633.0,0
84192.0,13,7.26,5844622.0,0
14738.0,8,10.25,2416188.0,0
142748.0,13,4.97,4570814.0,0
77384.0,9,26.23,4145283.0,0
58897.0,0,10.86,1512234.0,0
234824.0,13,2.79,6782427.0,0
166990.0,14,0.41,12550431.0,0
127228.0,23,2.28,5100267.0,0
121542.0,21,16.7,1355882.0,0
46404.0,14,13.6,1787906.0,0
15446.0,15,3.97,900000.0,0
22685.0,18,6.14,1818383.0,0
281421.0,15,4.37,7528400.0,0
39485.0,0,5.08,5017351.0,0
117925.0,13,14.32,1671711.0,0
10756.0,16,14.85,1416532.0,0
28845.0,13,2.27,1986989.0,0
106657.0,14,1.55,5154077.0,0
257213.0,22,23.88,3724105.0,0
333385.0,11,7.88,6461566.0,0
60246.0,8,25.27,1994097.0,0
41817.0,11,10.18,3040151.0,0
62798.0,8,10.29,1919453.0,0
81550.0,8,3.38,2548711.0,0
36489.0,17,12.63,2394871.0,0
48966.0,16,2.58,2413863.0,0
194919.0,11,11.99,3928948.0,0
50838.0,16,1.78,2190791.0,0
24653.0,23,1.79,2627392.0,0
30494.0,21,5.24,1742653.0,0
90806.0,14,18.3,5520293.0,0
275721.0,12,4.54,7342652.0,0
813943.0,14,8.76,8352311.0,0
79052.0,14,7.22,4460337.0,0
78785.0,10,2.99,2795336.0,0
73406.0,17,5.04,1709313.0,0
16193.0,18,7.95,1598406.0,0
173293.0,14,0.41,2734535.0,0
38916.0,14,5.79,1442616.0,0
350982.0,19,5.08,4341232.0,0
100686.0,8,11.38,3279599.0,0
539792.0,8,2.77,1365372.0,0
227313.0,13,10.72,2536305.0,0
218769.0,15,12.95,4560494.0,0
241787.0,20,16.31,5398995.0,0
44271.0,16,5.11,3228527.0,0
217660.0,12,5.99,4071018.0,0
152652.0,7,1.89,3433046.0,0
182552.0,9,7.17,2245039.0,0
140060.0,11,1.63,3128679.0,0
22704.0,21,3.74,3089885.0,0
53996.0,20,3.67,2097490.0,0
37588.0,15,6.39,3307658.0,0
74210.0,19,11.14,2855940.0,0
88295.0,21,6.85,3563160.0,0
20820.0,17,12.78,2910953.0,0
75935.0,14,1.44,2876454.0,0
58314.0,19,1.19,1074390.0,0
416520.0,13,7.58,10486896.0,0
74597.0,5,3.49,4293176.0,0
70353.0,13,9.96,3675115.0,0
141965.0,17,17.6,7597305.0,0
132746.0,14,8.61,4996838.0,0
71745.0,16,34.61,3764136.0,0
100686.0,19,5.81,4153282.0,0
62502.0,7,15.25,7221998.0,0
8727.0,7,10.68,3348651.0,0
20362.0,14,0.65,1386551.0,0
5526.0,12,3.52,1269950.0,0
305380.0,12,21.42,6185322.0,0
28552.0,10,11.23,2602867.0,0
48540.0,19,6.37,3895578.0,0
43555.0,21,3.96,2767687.0,0
32785.0,12,2.71,3706401.0,0
78611.0,13,16.01,1825398.0,0
47312.0,11,4.67,3750251.0,1
135312.0,8,6.02,900000.0,0
46419.0,14,8.15,2492342.0,0
40316.0,12,23.24,1378864.0,0
41320.0,19,2.84,2899461.0,0
18666.0,7,9.66,3044096.0,0
10200.0,15,5.2,2655527.0,0
218727.0,7,6.7,3132436.0,0
117566.0,15,6.1,1098760.0,0
42044.0,15,3.15,1596533.0,0
222347.0,10,3.5,2558211.0,0
138786.0,8,15.49,3546913.0,0
47491.0,10,4.21,3309123.0,0
138287.0,11,1.5,1123530.0,0
53000.0,18,4.73,5841702.0,0
46109.0,9,5.39,2690553.0,0
217065.0,13,6.5,6935340.0,1
63648.0,21,13.05,4145267.0,0
146493.0,15,4.16,5382862.0,0
142158.0,17,4.53,3815717.0,0
12653.0,0,4.48,2213178.0,0
38104.0,12,1.91,2468762.0,0
29849.0,6,11.92,4591474.0,1
124083.0,16,14.94,2339754.0,0
11695.0,22,2.62,1003258.0,0
63084.0,6,4.58,2839746.0,0
49242.0,15,8.3,3242248.0,0
111656.0,15,6.97,3634982.0,0
338940.0,8,6.64,4164934.0,0
111644.0,20,6.13,8508163.0,0
151641.0,20,10.48,1247282.0,0
1146841.0,9,3.63,7486172.0,0
56696.0,12,3.88,4203330.0,0
87928.0,14,4.49,2817910.0,0
17990.0,19,7.94,1348114.0,0
50885.0,14,18.84,2945807.0,0
32150.0,6,3.88,3933851.0,0
87684.0,0,4.35,2764221.0,0
380464.0,20,1.44,2189015.0,0
106073.0,22,6.7,2031627.0,0
20716.0,17,1.9,1824688.0,0
156832.0,14,14.59,4014351.0,0
41328.0,11,3.7,3862626.0,0
47393.0,2,2.09,4773924.0,0
60850.0,12,4.33,1840150.0,0
150707.0,15,6.49,5873814.0,0
250202.0,10,6.86,11027974.0,0
71856.0,14,2.91,2974780.0,0
259114.0,2,7.73,5287357.0,0
37279.0,6,8.23,1360869.0,0
241081.0,6,3.47,10416309.0,0
26528.0,15,7.19,3976124.0,0
165298.0,13,27.62,5543711.0,0
79396.0,8,5.58,3307405.0,0
5896.0,18,14.03,1178634.0,0
29290.0,16,10.66,3691859.0,0
201806.0,9,5.6,2803409.0,0
238290.0,10,11.72,4673427.0,0
15049.0,18,9.25,1775393.0,0
9464.0,8,1.63,900000.0,0
128447.0,5,8.95,2702326.0,0
38410.0,10,2.34,2337465.0,0
95989.0,8,6.93,4200687.0,0
8496.0,15,10.47,1751651.0,0
55829.0,11,4.93,2279441.0,0
102278.0,14,3.69,2291788.0,0
27895.0,17,15.64,1874759.0,1
119514.0,11,4.82,3825764.0,0
23516.0,20,8.89,2408369.0,0
14688.0,22,18.45,2142663.0,0
109747.0,14,12.08,1928092.0,0
38238.0,13,4.89,2376076.0,0
384701.0,7,6.84,6541580.0,0
28284.0,15,12.72,2465460.0,0
188024.0,23,10.21,1957020.0,0
45306.0,14,6.88,2979227.0,0
89310.0,10,8.29,4362863.0,0
114642.0,8,6.2,2825739.0,0
46844.0,14,6.59,3533588.0,0
31093.0,0,14.41,3984406.0,0
80417.0,8,8.92,4263327.0,0
249097.0,8,3.1,3185493.0,0
40231.0,20,5.12,1314744.0,0
130204.0,16,5.2,2637647.0,0
45396.0,17,2.55,1968057.0,0
19134.0,13,2.83,4201308.0,0
111452.0,16,6.73,5694152.0,0
33383.0,13,12.85,2289817.0,0
63909.0,12,7.92,4223181.0,0
100825.0,8,9.55,3454086.0,0
71436.0,15,9.43,2479668.0,0
83096.0,13,5.17,6053827.0,0
233463.0,13,12.43,2184968.0,0
72213.0,20,2.16,1930365.0,0
56723.0,20,4.69,1743168.0,0
112720.0,12,3.36,5009181.0,0
178583.0,11,3.53,1866801.0,0
39018.0,13,6.7,1853792.0,0
680894.0,11,0.84,5053947.0,0
286413.0,12,5.48,3402854.0,0
38251.0,8,23.21,2573572.0,0
16629.0,2,7.74,1756284.0,0
51543.0,15,7.67,3186784.0,0
55287.0,13,11.1,1564958.0,0
6784.0,12,8.19,3117568.0,0
136373.0,15,3.87,3034783.0,0
93159.0,8,14.91,2693240.0,0
236455.0,19,20.03,3107872.0,0
70204.0,7,5.25,3917541.0,0
20527.0,15,15.37,1043045.0,0
34403.0,8,12.08,1578461.0,0
227897.0,19,3.32,4164812.0,0
50983.0,22,10.66,2576197.0,0
44192.0,11,10.29,4457389.0,0
41998.0,10,11.33,7093868.0,0
183197.0,20,9.48,6556382.0,0
75058.0,22,4.47,4816604.0,0
27869.0,17,7.31,2965870.0,0
655566.0,11,4.98,5370708.0,0
93972.0,9,3.08,2025221.0,0
27254.0,16,3.4,3132040.0,0
20127.0,17,8.4,2445060.0,0
184162.0,7,3.21,2178665.0,0
215915.0,14,4.65,1880407.0,0
71492.0,13,14.16,3551200.0,0
65024.0,13,5.15,1217741.0,0
12853.0,14,20.6,975155.0,0
206956.0,14,6.74,4857731.0,0
47787.0,14,16.81,3512925.0,0
87664.0,14,6.83,4411704.0,0
32561.0,8,2.48,2634465.0,0
56620.0,13,1.03,3639560.0,0
43435.0,16,5.1,2149117.0,0
28884.0,15,10.49,2114984.0,0
41039.0,18,14.55,1525376.0,0
357622.0,12,2.85,7473605.0,0
93070.0,14,5.23,1664228.0,0
82208.0,7,9.23,6625473.0,0
101153.0,11,6.18,1451067.0,0
46652.0,15,8.26,1714430.0,0
132131.0,18,17.12,5465234.0,0
34748.0,12,7.87,3854232.0,0
106193.0,13,2.4,3516439.0,0
72367.0,7,14.31,1691693.0,0
61688.0,7,3.06,4756209.0,0
30959.0,7,5.16,1754945.0,0
47233.0,9,13.08,3311544.0,0
40180.0,7,18.87,1893700.0,0
106315.0,12,18.98,6532457.0,0
82657.0,9,3.88,3490038.0,0
72143.0,7,11.21,5844468.0,0
65564.0,10,18.51,2579121.0,0
30245.0,13,6.66,1901960.0,0
57850.0,12,12.16,1329956.0,0
77791.0,18,9.48,3221723.0,0
366177.0,9,9.12,5378868.0,0
636228.0,5,11.09,3755995.0,0
16582.0,15,4.13,1902868.0,0
31509.0,19,10.76,2195006.0,1
97931.0,10,11.11,2195745.0,0
128391.0,11,11.29,2760705.0,0
205431.0,14,5.89,4101756.0,0
220036.0,7,12.31,3025722.0,0
131123.0,14,18.57,4140014.0,0
34452.0,20,8.01,3571546.0,0
150536.0,15,7.92,1609779.0,0
97100.0,11,6.22,2951815.0,0
45344.0,9,7.99,1622967.0,0
29820.0,13,1.27,2955361.0,0
156403.0,15,13.27,3559791.0,0
72950.0,0,4.42,1833340.0,0
43435.0,16,1.5,1363935.0,0
33887.0,10,0.25,3150531.0,0
222306.0,7,6.7,2630417.0,0
82487.0,19,13.04,5302107.0,0
75497.0,10,4.03,1962883.0,0
527828.0,13,4.49,6864989.0,0
65028.0,12,0.27,4020759.0,0
24080.0,22,12.39,1231171.0,0
86226.0,17,7.63,1943469.0,0
190296.0,9,10.84,2854012.0,0
186190.0,7,6.7,2631110.0,0
14574.0,14,0.96,1728104.0,0
51210.0,15,2.36,1040201.0,0
89488.0,17,5.69,2370815.0,0
14694.0,14,13.38,2482706.0,1
36404.0,15,15.3,3842937.0,0
71559.0,17,2.47,3115844.0,0
57634.0,7,10.71,1559333.0,0
557865.0,6,9.66,4289612.0,0
98343.0,21,12.53,2029281.0,0
278154.0,17,9.43,4733776.0,0
52474.0,8,5.26,2172234.0,0
79889.0,16,4.92,2078835.0,0
210330.0,9,4.34,2794511.0,0
86188.0,3,3.75,4273042.0,0
47179.0,13,5.17,3235786.0,0
34601.0,10,8.44,1379615.0,0
79254.0,21,12.68,4770683.0,0
14428.0,3,23.43,1945944.0,0
8530.0,12,15.18,1274343.0,0
79748.0,7,10.4,1107424.0,0
50559.0,9,1.2,5716835.0,0
91837.0,6,0.39,6449631.0,0
34291.0,8,8.32,2082415.0,0
29483.0,20,11.11,2391405.0,0
19979.0,10,2.71,2722031.0,0
58445.0,19,16.68,1408018.0,0
93521.0,10,6.25,3014724.0,0
145824.0,13,11.61,3790194.0,0
130576.0,10,4.92,2222523.0,0
161320.0,20,13.11,3194245.0,0
29666.0,22,4.46,2232697.0,0
246615.0,7,12.07,4896854.0,0
28824.0,19,1.38,1694383.0,0
280328.0,12,9.63,2167573.0,0
77917.0,10,2.14,6131220.0,0
75947.0,13,8.3,3096643.0,0
78313.0,9,4.81,10494600.0,0
111084.0,8,14.72,4204928.0,0
356690.0,7,6.7,5304169.0,0
545406.0,8,16.55,4000360.0,0
14719.0,8,4.17,1850403.0,0
149459.0,16,16.65,4684667.0,0
56100.0,6,17.51,1625604.0,0
27636.0,16,9.78,1139003.0,0
156280.0,7,2.63,3470489.0,0
77449.0,10,1.29,4845843.0,0
42683.0,12,2.0,5530767.0,0
50617.0,20,7.68,3515977.0,0
206545.0,9,6.1,2695744.0,0
44666.0,20,3.81,2599017.0,0
253250.0,18,7.84,3749137.0,0
219080.0,13,2.35,4859765.0,0
5488.0,13,18.55,2842212.0,0
43987.0,10,9.66,3972212.0,1
182572.0,10,7.12,5292408.0,0
200230.0,7,8.82,5420777.0,0
458175.0,5,2.69,5318494.0,0
155378.0,11,10.71,4435738.0,0
732341.0,18,12.31,7259241.0,0
27856.0,9,8.06,1728247.0,0
194890.0,17,8.49,7052434.0,0
134923.0,6,17.65,2922014.0,0
37129.0,14,7.92,1200038.0,0
127691.0,14,22.55,3000791.0,0
33477.0,15,7.18,3343264.0,0
38885.0,11,5.05,1356601.0,0
75217.0,15,6.81,2846222.0,0
33105.0,10,6.46,900000.0,0
89320.0,16,5.88,7132516.0,0
199566.0,14,5.19,2428183.0,0
110705.0,12,10.7,2792757.0,0
55119.0,13,9.46,4740124.0,0
154641.0,20,7.24,2817215.0,0
37108.0,11,4.7,1402300.0,0
48120.0,11,18.77,968430.0,0
228394.0,11,7.09,4029261.0,0
51306.0,6,6.7,4344946.0,0
43607.0,7,13.44,2206241.0,0
11898.0,4,6.28,930474.0,0
263866.0,15,25.48,3349975.0,0
88749.0,10,9.01,2773661.0,0
162959.0,12,3.41,3929804.0,0
79080.0,19,13.84,1809759.0,0
15426.0,12,4.68,900000.0,0
46682.0,18,9.98,2070329.0,0
122779.0,13,4.21,4281915.0,0
93918.0,12,8.13,4961197.0,0
37037.0,10,2.11,2312634.0,0
32443.0,18,10.0,2054753.0,0
9805.0,11,6.79,1036436.0,0
67954.0,16,5.72,5384976.0,0
50963.0,7,3.41,2181242.0,0
11744.0,9,11.76,1887241.0,0
63826.0,20,19.55,1711654.0,0
105571.0,23,5.06,2247180.0,0
37156.0,12,7.32,3514499.0,0
50094.0,20,4.71,2267711.0,0
223279.0,14,9.01,5872816.0,0
33308.0,20,16.05,3992347.0,0
855197.0,18,12.88,3423022.0,0
223018.0,22,1.82,5698425.0,0
59404.0,14,6.55,1441560.0,0
310652.0,21,6.82,3020822.0,0
287846.0,11,10.82,4320866.0,0
197483.0,18,1.45,4386004.0,0
114334.0,14,10.89,2215115.0,0
80789.0,19,2.43,1446622.0,0
15662.0,15,1.64,1008236.0,0
102722.0,10,3.79,3672218.0,0
40985.0,16,4.56,2671115.0,0
48599.0,12,13.15,2543272.0,0
106519.0,0,2.7,3085299.0,0
16418.0,21,8.78,2723863.0,0
61297.0,21,4.89,2119336.0,0
160921.0,6,6.58,4227994.0,0
40302.0,5,7.96,1336941.0,0
11143.0,8,10.35,1511505.0,0
37723.0,15,17.33,1367655.0,0
168550.0,11,6.72,2319452.0,0
295688.0,13,8.4,3944243.0,0
50926.0,8,19.72,1840471.0,0
23001.0,10,6.15,3033708.0,0
116425.0,22,15.82,4687636.0,0
54668.0,12,7.91,7398496.0,0
131132.0,17,7.75,4478133.0,0
28855.0,15,4.99,2131554.0,0
36141.0,21,4.77,1237447.0,0
9388.0,7,5.98,900000.0,0
71073.0,7,5.36,2040808.0,0
77506.0,17,2.92,2989862.0,0
23349.0,9,15.15,2217485.0,1
599354.0,8,12.56,8195130.0,0
15990.0,13,4.1,1390182.0,0
111408.0,13,22.76,2016119.0,0
7829.0,10,9.17,900000.0,0
31892.0,15,7.16,5295567.0,0
36571.0,17,6.64,2018099.0,0
54973.0,6,1.22,1041011.0,0
35669.0,18,3.36,2557942.0,0
235511.0,18,6.71,6229578.0,0
100013.0,16,2.51,8251722.0,0
102164.0,16,0.88,2440788.0,0
298152.0,9,4.35,3944485.0,0
90493.0,21,0.6,2216217.0,0
22320.0,22,8.78,2475476.0,0
41680.0,12,4.93,2101506.0,0
158589.0,14,21.84,6609390.0,0
17936.0,17,15.18,1902758.0,0
5000.0,17,5.96,920970.0,0
32023.0,16,2.43,1506008.0,0
39260.0,10,7.61,1994471.0,0
60232.0,2,11.23,3071237.0,0
150232.0,19,14.88,2048688.0,0
190236.0,10,12.08,3099463.0,0
268219.0,9,8.32,3129366.0,0
120429.0,13,10.77,2276354.0,0
33048.0,13,17.17,4032553.0,0
6571.0,17,12.11,1680581.0,0
36936.0,9,7.41,1596454.0,0
325126.0,18,6.74,4659536.0,0
136564.0,18,8.33,2886839.0,0
18985.0,10,7.44,900000.0,0
86221.0,13,4.52,2182948.0,0
